smiles,value,qed
COC(C)(C(C)=O)C(C#N)C1(C)OC23C4OCC2C(=N)CC3(CO4)C1(C)C,8.091214461984212,0.8060121214746959
COC1N=CC(C#N)(C(C(C)=O)C23OC4(C(C)(N)N)COCC4(C)C2=NOC(O)C3(C)C)O1,7.107332674384947,0.4426339446734705
C=C1OCC2(C)C1(C)OC(C)(C(C#N)C1(C)ONC(N(C)C)C1=O)C2(C)C,8.02142922817776,0.8051732322914745
C=C1N=CC2(C)C(C)(C)OC34C(C#N)C(CO)(C(C)=O)OCC3(OC)N=CC124,7.71782458565527,0.774064162005668
C=C1N=C2OC(C)C3(C(C#N)C(C)(O)C(C)=O)OC(C)(C)C1(C)C23C,8.339133977199092,0.8468252703859316
C=C1OCC2(OC)CCOC12OC12C(=O)C=NC3N=CCC31CC1=COC3(C(C)O)ON4C=NC(O)C4C132,5.786149297565645,0.49216302470695344
CC(=O)C(C)(O)C(C#N)C12OC(C)(C)C3(C)CC=C(OC1C)C23C,8.440618881240828,0.8588333998514603
CC(=O)C(O)(C(=O)C(N)(N)O)C(C#N)C12CN=C(C)C1(C)C(C)(C)C(C)(C)O2,7.306367351727026,0.3610680066206895
C#COC1N=CC2(C(C#N)(C#N)C3C(=O)C=CC45C(O)OCC4(C)N(C)CC35)C=NC3(O)N=C=NC132,5.573990062702187,0.48081467496759295
COC1(C=C2N(C)C(=O)C=CC2(C)C)C(O)OCC(C)(C)C1C(C)=O,8.243575105250143,0.84024418064107
COC12C3C=NC1(O)N=CC(C(C)=O)N2C(C)(C(C)(C)C(C)(C)C)C3=O,8.012223903038102,0.8190012608622067
C=C1OC2=NC3OC=CC3(CC)C3(CC)C=NC(=O)OC23C1C1(O)C#CC=C1,7.5415854999662,0.760032622665799
C=C1CC2(C)OC34C(=CC(=O)C35CC=C1C25C)OC(C)(OC)C1(ONC(N(C)C)C(C)(C)C1=O)C4C#N,6.399160174748129,0.6004327117025711
C=CN1C(=O)C=C2OC(=C)C(OCC)(C(=O)O)C2C12N=CC1(C)CC34N=CCC3(C=CN4C)N12,7.0605732370828544,0.6696295602844041
CC1CN=CC1(C)C(C#N)(C#N)C1C(=O)CN(C)CC1C12C=C=NC1(N)N=CC2C,7.4638920935393624,0.7496705289033622
C=Cn1ccc2c1C(=O)C1(C=NCC34OC5=COC67N=NC(O)(CC)C56C3(C)C(=N7)C=CC14)O2,7.339749374381748,0.7287653506433515
C=C1N(C(=O)CN=O)C=CC1(O)C1=CC(=C)C2(C)CCC(C)(C=O)N12,6.565920271801519,0.6186714226939122
C=C1OCC2(OCC(OC(C)N)(C3COC4(ONC(=O)O4)OC3(C)CC(N)(N)O)C2(C)C)O1,6.763201879081046,0.3019150387668443
CC(=O)C(C)(O)C(C#N)C1(C#N)OC(C)(C)C(C)(C#N)C1(C)C#N,8.189701717480917,0.8284527976156231
C=CN1C=CC2(OCCC2(C)C)C(C)C12CC1=COC34CC(=O)N2C13C(O)(OC(N)(O)O)C=N4,7.221212553520091,0.4080475391227986
CC1OCC2(C)C1(C(C#N)C(C)(O)C(=O)C(C)(N)N)OC(C)(C)C2(C)C,8.244563428030347,0.633395316768936
CC(=O)C(C)(O)C(C#N)C12C=CC3=CCC(C)(C(C)(C)O1)C32C,8.530056065907383,0.8690483378581971
COC12OC=C3CC45CCCNC4OC4(C=O)CC=CC(=O)C4C5(C#N)C31CCO2,6.9293718699658156,0.6772647391101237
CCC1(C(C#N)C2(O)CC=CC2=O)OC(C)(C)C23C=NC4=NC=C(OC2)C413,8.014040593260962,0.817207454525364
C=CN(C)C12C=NC(C)(N=C)C(=O)C1C1(C=NC3N=CC4(C)CCC15CCOC345)ON2,6.7515834209645265,0.6855369493823668
CC(=O)C12CCC34OC56C(C=NC(=N)C5(C)C)CCC6(C=O)C3(C)CC(CO1)C24,7.252459803027642,0.7244377321122494
