smiles,value,qed
CN1CCC(=O)C2(NC3N=NC4C3N(c3ncccc3N)OCN3C#COC(O)(N(N)O)N43)N=NONC12,0.9263155958329532,0.09741822466836723
COC1(N)NC(O)=C2ON3OC4(OCOC5=CNC6(C=N)CN=C(O)NC564)C4(C#N)C(NO)=NN=C1N2C34,1.0455105981900985,0.09418356187912459
CN1NONC(CN=NC23C=NCC2(C)C(=O)NOC3)C23C1NOC2(N)N=NC1(N)C(N)(O)CNCC13C,1.2655315145486,0.12104729836200909
C=CC(C)(C)C(=O)N1C(=O)OC2(O)N1OC(N=NCC(O)=C(OCONON)N(O)O)C21OCCCCO1,0.5344398292773924,0.04675556242332865
C#CC1=NCN(CC)ON(NN=NOC(C#CN=C=NC(C)(C)C)ON2NC(O)(OC)NC=NN2OC)O1,0.7819733847974232,0.08920836954018248
CC1Oc2c[nH]c3c2C1NN=C(C(OC1(C(=C=O)N(O)O)OCC(C)(NN)N=NN1OC#N)C(O)(O)O)C3,0.5272420325782361,0.05248124983921653
C#COC12NC(C)(C#C)NC3CC(=C=C)N(ON1ONN1OC(NC=O)(ONC=O)C4(C=NN=N4)C1O)N32,0.7231228537076743,0.054948009978348804
NC12NC#CC13CN1NC4(N=NON4)C4(C=O)N=C(N2)C32N=NC3(OCON5C(=O)OC=CN=C53)C(=O)C142,1.4416719767749393,0.16243618043876765
CNC(=N)C1(C2C#CC(=C3N=C=NN3N=O)C2)C=NC=NNN1N1OC(N)(O)OC12C=NC(C)(C)NON2,0.6695436099536335,0.06455023685266661
CC1(C)CON2NOC(C=NOC3OCN(N)ON(c4ocnc4O)C3=O)C2(OC2(O)OC=CC2=O)OC1,1.176796060780664,0.1259944751839564
CN1COC(OC(=O)CC(O)(O)N(C=O)C(C#N)NOC2CC3NN=C(N=C4OCCO4)N(C)OC3=N2)O1,0.8902103959152186,0.09428304470599198
CCCNN1OC(O)(C#CN(N=NOC)N=C2C#CN=C2)OC(=C=NC2(O)C(=O)OCOC2(O)O)N1OC,0.4808470864424346,0.038337288732951245
CCN1ONC2C(N3OCC(=N)C=NO3)C(=O)C(C(N=O)(N=NOC(C)(C)C)N(O)C=CC#N)=CNN2O1,1.3206191464613335,0.13860382345192926
CC1=C=CN2OC(=N)N(OC(C(=CC(C#N)=C3ONON(CN)O3)NO)=C3C(O)OCCON3O)OC2C1,0.8126806277986438,0.08685390712560735
CC12COC(C(=N)NO)=C1CC1C3(O)NCN(N)N3C=CC(ON)C1(N(C=O)N(C#N)C1(N)N=CON1)O2,0.28546361335407383,0.022498541404389016
CN1CCOC(O)(CC(N(O)OC2=NC3(O)OCC=NN3NO2)N2OC#CC3(C=O)OC=C=C=CN3O2)O1,0.9289186106952096,0.11241911486872037
C=CC1(O)N=C2OC(N)(C3=NNN4C#COC4(O)C3=O)NCN3C(N)(N)C=NC(O)(NC)C(=O)C23OCO1,0.914558847868158,0.09171944179515391
CC(C)=C1C=C(OC23N=NC(C(=NC(N)N(O)O)NN=O)C(=O)C2=NC(=CON=NC(N)(O)O)O3)C=CC1,0.4604683113691697,0.03692800385864714
CCOC1(C2(N(C#N)NNN=O)OCC3NCN(C)C32)ON(C(N)(N)N(C)C)ON2CCN(C)N2C1=C=O,0.470271928905568,0.046214350689704004
CC1C=NNC1=C(N=C(C=O)C(O)(O)C=O)OC12ON=C3CN(C)NC(O)C3C1(N(O)O)NONCN2C,0.49479989862109536,0.047777550925107014
C=C=C1C=CC(C)(C)NC2C=NN(ONC(ONC)OC(COC(=O)C=O)(CON3N=CON3N)N=O)N12,0.3279146901352575,0.026639541761690564
CC1C=CC(C(C)(C)C)=NC2(N=CN(O)N3N2NNC2=CNC4C(=C(N(O)O)ON4O)N2C32NOCO2)O1,1.6706113753379968,0.17394037084615485
C#COC=NC=C(N=N)N1N=C(CN=COC)OC2=C(N)OC(=C(C)C)ON3C(N)(N)NON(O)C(=O)C213,0.620658698829991,0.052914484187427085
CCOn1[nH][nH][nH]n2nnc(-n3c4c5n(c3=O)OCC5(C)NC3(OC=CN3CC)O4)c(C=CC#N)on2o1,2.1927045704652435,0.27923868471708246
COC1(N)NOC2(N=O)C=C(NN(O)C3=COC4(O)C(O)=C(O)C=C5C=NOC6N=CONC6C534)OC2O1,1.068781477516315,0.10342173839886178
O=CC(=O)ON1N(O)OCNC2=C=C3OC4(O)ONC5CNC6CC(=O)C78C(N=CC217)ONC38N4C65N=O,0.8233592950712544,0.08583018700575182
CC(C)N1C=C2C#CCN2C12ON1C=NC3(O)C(N)(O)NOC13C2=NN(N=O)C12ON=C(O)C1=NC(=O)O2,1.0615089562218631,0.10387754210188062
CC(C)C12C#CC3=C(NN(C#N)C(O)(NOC(O)(C=NC=O)CO)OC3)N1C(O)=NC(O)(C(N)(O)O)NO2,0.3562887592270816,0.033860704723416984
CNC1N=C=C(O)C(O)(O)C(N)C1N1C2C(=NCC3CC(N=O)=NOC(O)(O)C32)C(=N)NNC12NOCO2,1.1094534447248936,0.11489455978351712
C=C(C)N(N)OC1ONC2(N=CNC2(O)O)N1CN(O)N1OCC=NC12CON=C1OC#CN=CC12C=O,0.5923032025545536,0.05932410453430571
C=C=NN1ON=NC(=CC=N)C1N(N=O)C1N2N(N)C(N)NNC2(N)OC23OCNC12OCC1CC#CC13,0.5830028427537858,0.05975222386953387
CC1(C)OC=CC(N)(OC2(C(C3=NON(O)CO3)C(N=NC(=O)O)OC(=O)O)OC#CC(=NO)CO2)C1O,0.6360055636139347,0.05870017991780781
N=C1CC=C2OCC34C(O)N=CN3OC35C(N=O)C(C(O)(O)O)ONC3(N)N(O)N=C=C(O)C5N4C(=O)C12,1.1295668215564934,0.11744528105029493
CC1C=C=C=C2CON3C(N=O)=C4CC#CC4NN3N(ON3NC(n4o[nH]oo4)C4C(=N)N=NCN=C43)N21,1.4274804884416719,0.17729363029682274
CCC12NC#CN1CN(OC#CC(O)C(OC1(C(=O)O)OC=CO1)C(N=O)=Nc1n[nH]o[nH][nH]1)C=C(O)O2,0.7551440429491311,0.09084746688362351
CCCN=C1OC2=C3C(OCN4NC5(O)NON=C5C5OCN=C(CO)CC15C34ONN(O)O)C(N=O)N2,1.0700513283770217,0.11663683585000661
C#CC(C)=C=CN1OC(NNN2N=C(C)CC2(N=CC#N)C(=O)N2OC=NO2)(N(O)O)C(=O)N(C=O)C1=O,0.7014583547740102,0.064903508589557
CC(=O)C1=C2OC=CCC2(N=CC2(OC3NC(N)(N)N=NN3CO)C=CON2)C2=C(N=N1)ONOC2(O)O,1.184628403042569,0.12463097947874849
C=COCC(=O)OC(=CC1(O)ON=C(C=O)NO1)C1=NON(N(N=CC(=C)C=C)NC(O)C(=O)O)OC1=O,0.34766706739581893,0.02829372536622619
CC1C=CCN(C)C1(O)C1=NOC2(C3=C=C=C=N3)N=NN(C=O)C(C(=O)C3(O)NONON(O)O3)C(=O)N12,0.9087276272755742,0.0994023456795949
NC1(N)CC#CN2CC=NC(O)(C3(C(O)(O)O)CC(=O)N=C=CO3)N3C(O)(O)C(N4OCOC4(O)O)OC231,1.1280436235166231,0.11621588700648385
N=C(ON1OC(C=C=O)c2cc(=NONC3(O)C#COCO3)onc21)N1ON2C#CN3CCN=CN1C32N,0.8583892901852404,0.07166395451687452
C#CN1C=CN2OC(O)(N3N=C=NC3(NONN=C=O)C(=O)C=O)N(OCCC(=C)C(C)(C)C)N(N=O)N12,0.32787538913699743,0.02989385913720512
CC1=CCC2=C(C1)OC1(OCNC3(C=C4N(O)ON5CNCN5C4(N)N=N3)N1On1cc(O)n(C)oo1)O2,1.8370735674732763,0.22245339169847894
CC1(COc2nnc(OC=O)n2NC2=C(O)N(C=O)CC(OCC3=NN=CNN3)=C3N=NON32)C#CCO1,1.8860510449108268,0.1782840488523826
CNC1ON(N=C(O)OC(O)(O)O)C(OC2(OC)ON(NN3C#CCC3)OC(=O)C2=O)=CCN1C#CC=O,0.49607685950576613,0.042010408436252075
C=CC1=CCON(O)C2(O)C1=C(C=C=O)N(C(=CC)N=O)C1(OC=C(O)N=N)OC3(O)CN(O)ON3ON12,1.0018407805157723,0.10455523585016487
NN=CC(=C1CC(N=O)(C(O)=C2C=NN=NN2)C=N1)C1C(=O)C(O)=C2CC3=C=NNN3C(N=O)(NN=O)C21,0.9914769082922605,0.08397191392674322
C=C=CON1OC2=COC(NO)C2C23C(=O)ON4CCN(C5=NC(=O)C6(O)C(=NONN6N(O)O)C1C52)C43,1.1203072611659795,0.11556035135608331
C#CC1=COC2=C(N)C(N)CNC2(O)N1C(C#N)NC1(OC(=O)NN=C)N=NC(N=C)C=CC1N(O)ON,0.6307072303771797,0.05058829773214107
C=CN=C=NC(NC#N)NN1NN2C#CC#CN2C=C2C1ON1CON3N4OC#CN4OCN(C2C#N)N13,0.9337757158759815,0.10715020077187669
CC1N=C2NCC34OC=NC(O)NN3ON(C(C=O)ON=c3nc(O)oo3)OC=C4N3OCC1(C)C23C=O,1.3896554056429018,0.16295853308236008
CONOC12ONN3NN=C=C(NN4C(C)(C)CNC4(N)N)C4=C3C1(N=C(N)O2)C1(C#COC1(O)O)C=N4,0.8968846287818244,0.0891540750227679
CC1C=NCC2C=NCON(C(=O)C(CC3=NCC4(NCN(C)N4N)ON(C=O)N3N=NN=O)=NO)C2=C1,0.6991150927058736,0.06770782149991267
CC1=CNCC23C(O)=NC(ONC4(ON=O)C=C(O)ON(C5=NCON6C#CON56)O4)N2NCC(C)C3O1,1.027810496348876,0.1152280501803945
CC(C)=C1N=NC2OCON(C(O)(O)C(=CO)CCN3ONC4(N)NCC(N)N34)C2N=C1C(=O)N=NC=N,0.5663544489540675,0.05477789009855266
C=CC(=O)OC(C=O)ON=CC(=O)N1ON2OC3(CON=C2OC1OC1(C)C=NCO1)OC#CN(NC)O3,0.6687053133380368,0.0610923244353073
C#CC(=C)NN=NC1(ON2ON=NC2(N=CC=C=O)NN=NONN=CCNC)NC(=O)C(C(C)CC)O1,0.5224336126227581,0.042163599294123104
CC#CNCN1C(CO)C(=O)ONOC12ONN=NC2(OC1(O)C=NC2N3C=C=C=C3CC21N=O)N(O)O,0.5066195685904569,0.042627809666325414
C=CC(C)=C=CCON(OCC#N)C1(N2OC#CC(=C)O2)N=NC2N=NOC21ON=C(N=O)N1NC=NN1,0.7863123036305049,0.07520516050663545
C=C=CNC(=NCC)OC1=C=C2ON3N(OCN=NC34ONOC4(N)NC)C23N=NN=C3C1=NCC(O)O,1.0275953570865581,0.09106650486575278
CC(C)=C=CC=C1OCN2N(ON3N=NOC(N=O)(C(N=O)NC4OC#CCO4)O3)N=NOC23C#CNC13,2.126871803841817,0.24417469463290817
C#CON1N=CN=C2C(NC(=O)C34N=C(N)N=CNN3NCC3CCCC3=N4)=C(C(O)(O)O)ON(C)ON21,1.200706945314211,0.133418271708981
NN(N)C(=O)N=C=C1N(C#CC(O)(OC(=O)O)OC2=C=C=NO2)ONN=C2C=CC3NC#CC(O)C3(O)N12,0.30853007835211027,0.024945612338727
C=C1OCC(=O)C2(C)C(N)(N)NN3OC45ONC6(O)OCOC7(ONNC647)C(O)(O)C=C5C4ON=NC4C132,1.0166805634198817,0.10203285866337623
N=CCC1=C(C23N=C(N=O)N(C(N)=O)OCN2C=C=CN3CN)OC2(C#CO1)OCC(CN)=C(C=O)NO2,0.7463724346426478,0.082714479554589
CN1C=C(C2=CN=NN(C=C3ONN(ON)O3)C(C=O)N2)OC(C=O)(OCC2C#CNC23C=CON3)N=N1,1.2690225340682566,0.12794685489342195
C#CC1=NNC(N=C(O)C2=NOC3(N(O)O)OC(C)(C)C=C23)(C(O)NC2=CC(O)(O)ON=N2)ONC1=C=O,0.4611939207189116,0.04093208592184722
C=C1CCC=C2C(C)=CON3N(C)CN4C=NN5C6N=C7NN=C=NN8N(O)ON(O)C78N6OC3(N2C1)N45,2.6773399523674137,0.30922349552441836
CC1(C)C2(C=CC=C2)COC12N=NN1NN3N=CC(=O)C4=NOCC5(O)NOC(O)(O)N=C(N5C43N=O)N12,1.451486353052139,0.17018752986641852
C#CN=CC1ON=C(N=C(O)O)N2C#CN(N(NCON)NC34C#CON3C(=C)C=N4)C12C(O)(O)OC=O,0.39704635234671615,0.034959016181275074
C=CC12CC=CC1C1=NN=NC(C3=C=NCON(ONN4OC=NCC5=C4N(ON=O)ON=N5)O3)OC1C2,2.0199515755787143,0.2817655745236747
N=CC1(O)NN2N=C3C(=NOC4=C=C=CCC56OCNC5(N(O)O)N=CC436)C(=C=O)C(=O)C2(N(O)O)C1=O,0.48192300141855215,0.04363335744360676
O=CNC1=C2C(NC3CON=C3O)(ON=C1O)C1=NC#CN(O)C13N=NCOC1(OCOC=C1NO)C23O,0.8881329137040873,0.09852058495681751
C#COC(OCOC)C(=NCC(NO)(C(=O)O)C(=O)O)N1C=NON1C12NOC(C=C)CNN1OC=CO2,0.3281690121414038,0.027646433951492216
CC#CNN1NOCN2OC(=O)NC(C3=NOCON3)=C3OC4=C(CN(C(C)C)N5N=COC45O)OC32O1,1.3592051267652467,0.1876980820009135
C#CC(=C=C)CC1=NOC2(OCON=C2NN2N=NN(C=CCOC(=O)OC=NC(=O)NC(=O)C=O)N2)O1,0.70585683370527,0.06483283630016216
CN(C)C1(O)N=C=C(OC23C4ONN(O)NC2(C(O)NNO)OCC(=N)N3CCC42C#CC#C2)C(O)ON1,0.8142098703446652,0.08576428718543945
CC1C(C)N2ON3OC#CN(C)N4N=C5C6=C(CN(C)C7(O)ON8OCN=NC8(N)C57OC=O)NN1N2C634,1.914828742554456,0.23157975559903607
CCC(C)C1C#CON2C=NON(C#CON(NCC=NC=O)OC3=NON(N=NNO)C3C=O)OC2=C1,0.9490572895071671,0.09550083910114683
CCN(N=NC(=O)c1ccc#cc1C)OC(OC(O)(O)O)C1C(C=O)N(ON(O)C=N)C(=O)N1N=C(O)O,0.46334663606598964,0.03728251419368881
COCON1NC(C=O)=NON2N=C(N=NC(C)C)ON3OC45N=NC(NC(C)C)OC4(COC#CO5)C213,1.568914244314805,0.1760596885266707
