smiles,value,qed
C#CN(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC1(C)C#CC(C)OC1,4.119389264381643,0.3822036113376189
C#CC#CC#CC#CC#CC#Cc1onc(N)c1C#CC#CC#CC#CC(O)C#CC#CC#CC#CC=N,3.875211125759228,0.35151571522052116
C#CC#CC#CC#CC#CC#CC#CC#CC(C)(O)C#CC#CC#CC#CC#CC#CC#CC(N)(N)C=C,3.6779915099660907,0.2642711800480863
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC(O)(O)N(C#CC#CC#CC#CC#N)C=O,2.703239695331941,0.2252311298989893
CC#CC#CC(C)(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CN(C)C)CC,4.293346929774116,0.4144111301749968
N#CC#CC#CC#CC#CC#CC(=O)OC#N,2.4792939360944573,0.237761939999481
C#CC#CC#CC#CC#CC(C)=C(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCC,4.955761572976999,0.47946491882886677
N#CC#N,3.8433237622852956,0.3901035805552589
C#CC#CC#CC#CC#CCC(C#CC#CC#CC#CC#CCN)=C(C)C#CC#CC#CC#CC(N)(N)N,4.132645814132146,0.2814384068277611
N#CC#CC#CC#CC#CC#CC#CC#CC#CC(=O)C#CC#N,4.455667729764129,0.45256218516193436
CC#CC#CC#CC#CC(O)(O)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC(N)(N)O,2.349297379597619,0.1906961574123017
CC#CC#CN(C)C(N)(O)C#CC#CC#CC(O)(O)C#CC#CC#CC(O)(O)C#CC#CC#CC(C)(C)O,1.2296269698218938,0.11138704870943314
C#CC#CC#CC#CC(O)(C#CC#CC#CC1(N)N=C(C#CC#CC2(N(O)O)C#CCO2)C=CN1)C(N)O,1.314057437565347,0.11602368300849603
CC#CC#CC(C)(C#CC#CC#CC#CC#CC(C)(C#CC#CC#CC#CC#CN(C)CC)C(N)O)CC,3.7692636319828305,0.3595620991644915
C#CC#CC#CC#CC#CC#Cc1cc(C)cc(O)c1C#CC#CC#CN=C(C#CC#CC#CC#C)OC,3.4929889658048783,0.3513598673495641
C#CC#CC#CC#CC#CC#CC#CC(N)C#CC#CC(=C=C=C=C(C)N)C1=C2C(N)N=NC2(OC)N=N1,3.126840034296917,0.38303115310033947
N#CC#CC#CC(C#N)=CC#CC#CC#CC#CC#CC(C=O)=C(C#N)C#CC#N,2.9451518564980224,0.2875896209041534
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC1(O)OCC(N)(C#C)N1C#CC#CC,4.155473070579745,0.43486356292031186
C#CC#CC#CC#CC#CC#CC(C#CC#CC#CC#C)(C#CC#CC#CC#CC#CC#C)C(C)C(C)O,5.806622517358536,0.5935866159640727
C#CC#CC#CC#CC#CC#CC#CC#CC(C#CC#CC(C#N)=C(C#CC#CC#CC)C=N)OC(=C)C,3.59524002988136,0.29360254929675134
CC(C)=C(C)C#CC(C)=C(C)C#CC(C)=c1c#cc(=C(C)C#CC(C)=C(C)C#CN=c2c#cc#c[nH]2)c#c1,5.287283415408131,0.534210648346003
C#CC#CC1(C)C#CC2(C#CC3(C#CC4(C#CC5(C#CC6(C#CC(OC)OC6)C=C5)C=C4)C=C3)C=C2)C=C1,3.9593154150572705,0.41958510914588026
CC(C)C(C)(C#CC#CC#CN(C)C(C)(C)C)C#CC#CC#CC(C)(C)C#CC#CC#CC1(C)C#CCC1,3.700504958269525,0.3586970598438466
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC(C)N,5.141015084914152,0.5137367046683315
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C,4.887609105363577,0.4589343121833128
C=C(C)C#CC(C)=c1c#cc(=C(C)C#Cc2c#ccc3c2C#CC(=C(C)C#CN=c2c#cc#co2)C3)cc1,4.4803569240440515,0.4519987034400541
CC#CC#CC#CC(C)(C)C#CC#CC#CC(C)(C)C#CC#CC#CC(C)(C)C#CC#CC#CN(C)CO,3.56577263015889,0.3479375194592378
C#CC#CC#CC#COC#COC#CC#CON=C(C#CC#CC#CC#COC#CC(C)=CO)ON,2.21956320707294,0.1848847702695843
C#CC#CC#COC(C#CC#CC#CC1NC#CC(C)(C)N1C)(OC#CC#CC#C)OC#CC#CC#CC,4.54954193900331,0.4628666648604312
C#CC#CC=NC#CC#CC#CC(C)=C(C)C#CC#CC#CC(C)=C(C)C#CC#CC#CC1=C(C)C#CC1,3.8167518530255697,0.36845161342362615
N#CC#CC#CC=O,3.077268480366792,0.312148553772292
C#CC#CC#CC#CC#CC#CC#CC#CC1=C(C#CC#CC#CC#CC#CC#CC#CC)C(N)(N)N=N1,4.298449588286915,0.38421896036347314
C#CC#CC#CC(C)(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC(C)C,4.9045810751508885,0.47724871113503714
C#CC#CC#CC#CC#CC#CC(C)(C#CC#CC#CC#CC#CC(C#CC#CC#CC)C(N)OC)CC,4.899746480409692,0.4917142900079677
C#CC#CC#CC#CC(C)=C(C)C#CC#CC#CC(C)(C#CC#CC#CCC#CC#CC#CC)C(C)(C)C,4.61924574034485,0.44942094200213306
C#CC#CC#CC#CC#CC#CC1OC#CN1C#CC#CC#CC#CC#CC#CC#CC(C)(C#C)C(=C)C,3.9656212536039948,0.4220943004320122
C#CC#CC#CC#CC#CC#CC#CC#CC(=NC#CC#CC#CC#CC#CC#CC#CC)C(N)C(C)O,4.4539930716599425,0.4284825109221363
N#CC#CC#CC#CC#CC#CC#CCN(N=O)N(C#N)C#N,2.3874685260447857,0.23225871486535823
CC12C#CCC13C=CC1(C)C4(C)CCC56C=CC78COC(N)C(C)(C)C7(C)CCC85CCC46CCC13C#C2,2.526695807617681,0.28268769850214076
C#CC1C#CC2(C#CC(C)(C#CC3(C)C#CC(C)(C#CC4(C)C#CC5(C#CC#CC5)C#C4)C#C3)C#C2)CO1,4.7224345303374236,0.4865713036427585
C#CC#CC#CC(C)(C)C#CN(C#CC(O)OC#CC(C)=C(C)C#CC#CC)C1(O)C#CC(N(N)N)ON1,1.1089213429604778,0.1084734974437279
C#CC#CC#CC#CC#CC#CC#CC#CC(O)(C#C)C#CC#CC#CC#CC#CC#CC#CC(N)(N)N,2.5039197056260236,0.23132055762586476
C#CC#CC#CC#CC#CC#CC#CC1(C#CC#CC#CC#CC#CC#CC#CC(N)(N)N=C)C#CCO1,2.8820017968984613,0.2817389981036139
C#CC#CC#CC#CC#CC#CC(O)(O)OC#CC#CC#CC1=C(C#CC#CC#CC#CC)CNC1(O)O,2.959416793514304,0.21247076887518543
C#CC#CC#CC#CC(O)(C#CC#CC#CC#C)OC#CC1=C(C#CC#CC#CC(N)N)CC=NC1(N)O,2.5737376517198007,0.20463647358068976
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C,4.915317907675911,0.4589343121833128
C#CC#CC#CC#CC#CC#CC(C)(C#CC#CC#CC#CC#CC(C#CC#CC#CC)N(O)O)C(C)C,4.789938881007344,0.46527151492339036
C#CN(C)C#CC#CC#CC#CC#CC1(C#CC#CC#CC#CC#CC(C)(N)C#CC#CC)C#COC1O,3.397173307726997,0.362699792384851
C=C(C)C#CC(C)=C(C)C#CC(C)=C1C#CC2=C(C#CC(C)=C(C)C#CN=c3c#cc#c[nH]3)C(N)OC2C1,4.928652189216863,0.5361625879721696
N#COC#CC#CC#CC#CC#CC#CC#CC(=O)OC#N,2.7078349127190133,0.25816572882926025
C#CC#CC#CC#CN(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#COC,4.101954637606825,0.36956408039521105
CC(C#Cc1c(C#CN=c2c#cc#co2)cnn(N)c1=N)=c1c#cc(=c2c#cc3c(c2)CC#CC=3C)c#c1,3.3089952271956116,0.26858480478154423
N#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC=O,4.522126930700393,0.4564020584722674
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCN,5.037265480104973,0.48827840991431165
C#CC#CC(C)=C(C)C#CCC#CC1(C(=N)N)C#CC2(C#CN(C#CC(C)=C(C)C#CC#CC)C#C2)CC1,3.239621708734683,0.33731221008934203
CC1(O)C=C2OC34C#CC5(O)C6(O)C#CC78OCC(N)(N)C7(O)COC68C#CC53OCC43OCC1(O)C23O,1.1118783994687504,0.10891893521048945
C=C(N)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,5.160524883477321,0.5197166895697007
C#CC#CC#CC#CC1(C#CC#CC#CC)OCC2(O)C3(O)CCNC3(N)NOC12C#CC#CC#CC#C,2.188065039927656,0.23499998053465015
CN1C(C)(C)COC1(O)N(C#CC#CC#CO)C(C#CC#CC#N)(C#CC#CC#N)ON(C#N)C#CC#N,1.6301120100717756,0.15839978809756258
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCOC#N,4.776964388908026,0.3145285845173928
c1c#cc#cc#1,4.114230621171059,0.4180601334865222
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC1C#CCCO1,4.990682637026391,0.47197554874526726
C#CC#CC#CC#CC1(C#CC#CC#CC#CC#CC#CC#CC#CC#CC(O)O)C=CC(O)CC1(O)O,2.264269420686275,0.1537881729206605
C#CC#CC#CC#CN1N=C(CC#CC(O)=NC#CC2=C(C#CC#CC#CC)C(N)(N)N=C2)C(N)OC1C,1.5604049350067113,0.16140363234016675
C#CC#CC#CC#CC#CC#CC#CC#CC1=C(C#CC#CC#CC#CC#CC#CC#CC#C)C(N)N=N1,5.002700916827247,0.5126248204339919
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC(C)=N,4.644610136369216,0.4096100120524392
CC(O)(O)N(C=O)C(C#CC#CC#CC#CC#CC#CC#N)=NC#CC#CC#CC(C=O)(N=O)OC#N,1.2833752416702824,0.08691465696062073
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC1(C#CC#CC#CC#CC#CC)CNCC1(N)N,4.16273979193674,0.30777612573662916
C#CC#CC#CC(C#CC#CC#CC#CC#CC#CC#COC#N)=C(C#CC#CC#CC#N)C(O)=C(C)C,3.3382662464784514,0.2710838063621867
CC#CC#CC(C)(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CN(C)C)CC,4.293346929774116,0.4144111301749968
C=C(C)C#CC1=C(C#Cn2c#cc(C#CC3=C(C#CN=c4c#cc#c[nH]4)C(N)(N)NOC3O)c2O)CC#C1,1.9637106749867344,0.20484805148531626
C#CC#CC#CC#CC#CC#CC1=NC(C#CC#CC#CC2C#CC3(C#CCCN3C#C)N=N2)(OC)OC1,4.302265000715044,0.5019691744783474
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C,4.9242742571624465,0.4589343121833128
CC1C#CC(C)(C#CC(C)(C)C#CC(C)(C#CC2(C)C#CC3(C)C#CC4(C)C#CCC4C3=C2)C(O)O)CC1,3.5021361552802324,0.309064701939223
C#CC#CC#CC#CC#CC#COCC#CC#CC#CC#CC#CC#CC#CC#CC#CC#COC#CC,4.4092565120367,0.41311315331851084
C#CC#CC#CC#CC(N)(N)C(=NC#CC#CC#CC(=C(C)C#CC#N)C(N)(N)N)C(=O)N1CN=CC1=O,1.743490603114287,0.14821791220406635
C#CC#CC#CC#CC#CC(C)=C(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#COC,5.054984830534884,0.48932384395967793
C=C1CN=CC(C#CC#CC)=C1C#CC#CC#CC#CC#CC(O)=C(C)C#CC#CC#CC#CC#CC=N,3.1734092427264913,0.31385160568272025
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC1(OC)N=C2C#CC=C2O1,4.818321033421187,0.5169001978395572
C#CC#CC#CC#CC#CC#CC#CC(O)(C#CC#CC#CC#CC#CC#CN1C(=C)C=NC1N)N(C)C,3.3938577712867706,0.3724221498437276
COC(C)C#CC#CC#CC#CC#CC#CC#CC1(C#CC#CC#CC#CC#CC=C(C)C)C#CC=C1C,5.3011121662752165,0.52699865545781
C#CC#CC#CC#CC#CC#CC#CC#CC1=C(C#CC#CC#CC#CC#CC#CC#C)N(O)NOC1O,3.7766132716522365,0.3907463948244237
N#CC#CC#CC#N,3.970312287447593,0.4033192565442825
c1c#cc#cc#1,4.114230621171059,0.4180601334865222
C#CC#CC#CC#CC1(O)C#CC(C#CC2(C)C#CC3(C=C(C#CC#CC#C)CN3)NO2)(C(C)(C)N)OC1,3.0372643095023455,0.35074732388898566
N#CC#CC#CC#CC#CC#CC#CC#CC#N,5.2835281260512,0.5417372185346624
CC1(C)C#CCC12C#CC1(C=CC(C)(C(C)(C)C(C)(C)C(C)(C)C3(C)COC(N)C3(C)C)C1(C)C)C2(C)C,2.712051745310427,0.2985396533769172
CC#CC1(C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CN(C)C)C#CN(C)C1,4.096092015539657,0.37219072125771113
C#CC#CC#CC#CC#CC#CC(=CC#CC#CC#CC#CC#CC(C)=C(C)C#CC#CC#CC)C(=C)O,3.6989339140096376,0.3521044376859292
N#CC#CC=O,2.9121747290189828,0.29552798742777686
C#CC#CC#CC#CC#CC#CC(C)(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC1ON=NO1,4.6326337724891085,0.4958897827198615
C=C(N)C1(C#CC2(C(C)C)C#CC3(C)C#CC(C)(C)C=C3C2)C#CC2(C#CC3(C#CC(O)OC3)C#C2)C#C1,4.589190061584466,0.4596597333751372
C#CC#CC(C#N)(C#CC#CC#CC#CC#CC#CC#CC1N(C#CC#N)C#CC(=C)N1C)C(N)(N)OC,3.4897352562230415,0.3764795778281276
